# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-2971  [001] .... 250307.987449: tracing_mark_write: start dd
          <idle>-0     [001] d.h2 250307.995169: bcm2835_sdhost_transfer_complete: read:SDEDM:00010801
          <idle>-0     [001] d.h2 250307.995172: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 250307.995176: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 250307.995178: mmc_request_done: mmc0: end struct mmc_request[ffffffc0369bc140]: cmd_opcode=24 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=512 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 250307.995181: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 250307.995192: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 250307.995197: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 250307.995198: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 250307.995199: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 250307.995200: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 250307.995201: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 250307.995203: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 250307.995205: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 250307.995207: bcm2835_sdhost_send_command: read:SDCMD:00000098
         mmcqd/0-339   [001] d..1 250307.995210: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 250307.995211: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 250307.995212: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 250307.995214: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 250307.995215: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 250307.995216: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 250307.995218: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 250307.995224: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 250307.995234: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 250307.995236: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 250307.995237: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 250307.995251: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 250307.995253: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 250307.995276: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 250307.995281: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 250307.995282: mmc_release_host <-mmc_put_card
              dd-2972  [000] ...1 250307.995298: mmc_blk_release <-__blkdev_put
              dd-2972  [000] ...1 250307.995300: mmc_blk_put <-mmc_blk_release
             tee-2974  [002] .... 250308.001268: tracing_mark_write: end dd
 brcmf_wdog/mmc1-201   [003] ...1 250308.013612: mmc_io_rw_direct <-sdio_writeb
 brcmf_wdog/mmc1-201   [003] ...1 250308.013617: mmc_io_rw_direct_host <-mmc_io_rw_direct
 brcmf_wdog/mmc1-201   [003] ...1 250308.013620: mmc_wait_for_cmd <-mmc_io_rw_direct_host
 brcmf_wdog/mmc1-201   [003] ...1 250308.013621: mmc_wait_for_req <-mmc_wait_for_cmd
 brcmf_wdog/mmc1-201   [003] ...1 250308.013623: mmc_start_request <-mmc_wait_for_req
 brcmf_wdog/mmc1-201   [003] ...1 250308.013624: mmc_retune_hold <-mmc_start_request
 brcmf_wdog/mmc1-201   [003] ...1 250308.013627: mmc_retune <-__mmc_start_request
 brcmf_wdog/mmc1-201   [003] ...1 250308.013646: mmc_wait_for_req_done <-mmc_wait_for_req
          <idle>-0     [000] ..s2 250308.013657: mmc_request_done <-bcm2835_mmc_tasklet_finish
          <idle>-0     [000] ..s2 250308.013665: mmc_wait_done <-mmc_request_done
 brcmf_wdog/mmc1-201   [000] ...1 250308.013677: mmc_retune_release <-mmc_wait_for_req_done
 brcmf_wdog/mmc1-201   [000] ...1 250308.013680: mmc_release_host <-sdio_release_host
