# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3753  [003] .... 259068.142415: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
     ksoftirqd/1-15    [001] ..s1 259068.446062: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259068.446073: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259068.446074: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259068.446098: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259068.446104: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.446105: mmc_release_host <-mmc_put_card
          iozone-3754  [003] ...1 259068.446179: mmc_init_request <-alloc_request_size
          iozone-3754  [003] d..2 259068.446187: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259068.446196: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259068.446198: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259068.446199: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259068.446200: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.446203: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.446204: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259068.446205: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259068.446206: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259068.446207: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259068.446208: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259068.446209: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259068.446211: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259068.446213: mmc_request_start: mmc0: start struct mmc_request[ffffffc03729d940]: cmd_opcode=25 cmd_arg=0xeac cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259068.446227: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259068.446229: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259068.446232: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259068.446233: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259068.446234: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259068.446235: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259068.446236: bcm2835_sdhost_send_command: write:SDARG:00000eac
         mmcqd/0-339   [002] d..1 259068.446238: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259068.446240: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259068.446242: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259068.446243: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259068.446246: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259068.446247: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.446247: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [003] d.s2 259068.447048: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [003] d.s2 259068.447050: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [003] d.s2 259068.447052: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [003] d.s2 259068.447054: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [003] d.s2 259068.447056: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [003] d.s2 259068.447058: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [003] d.s2 259068.447059: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [003] d.s2 259068.447060: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [001] d.h2 259068.448220: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259068.448221: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259068.448223: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259068.448225: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259068.448227: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259068.448230: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259068.448232: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729d940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259068.448233: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259068.448245: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259068.448246: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259068.448247: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259068.448247: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259068.448248: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259068.448250: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259068.448251: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259068.448253: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259068.448255: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259068.448257: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259068.448258: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259068.448260: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259068.448261: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259068.448262: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259068.448263: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259068.448265: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259068.448270: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259068.448275: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259068.448277: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259068.448279: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259068.448288: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259068.448289: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259068.448302: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259068.448304: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.448305: mmc_release_host <-mmc_put_card
          iozone-3754  [003] ...1 259068.448354: mmc_init_request <-alloc_request_size
          iozone-3754  [003] d..2 259068.448361: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259068.448370: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259068.448371: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259068.448373: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259068.448373: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.448376: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.448377: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259068.448379: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259068.448379: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259068.448381: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259068.448382: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259068.448382: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259068.448384: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259068.448386: mmc_request_start: mmc0: start struct mmc_request[ffffffc03729fd40]: cmd_opcode=25 cmd_arg=0xeb4 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259068.448396: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259068.448398: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259068.448400: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259068.448403: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259068.448404: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259068.448405: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259068.448406: bcm2835_sdhost_send_command: write:SDARG:00000eb4
         mmcqd/0-339   [002] d..1 259068.448408: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259068.448410: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259068.448411: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259068.448413: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259068.448415: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259068.448416: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259068.448417: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [000] d.s2 259068.457595: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259068.457598: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259068.457600: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [000] d.s2 259068.457603: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [000] d.s2 259068.457605: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259068.457607: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259068.457608: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [000] d.s2 259068.457609: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [002] d.h2 259068.458695: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [002] d.h2 259068.458697: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259068.458699: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [002] d.h2 259068.458700: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [002] d.h2 259068.458702: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [002] ..s2 259068.458705: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [002] ..s1 259068.458707: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729fd40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [002] ..s2 259068.458709: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259068.458720: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259068.458721: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259068.458722: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259068.458723: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259068.458724: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259068.458725: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259068.458727: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259068.458729: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259068.458731: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [002] d..1 259068.458732: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259068.458734: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259068.458735: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.458736: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.458738: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.458739: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259068.458740: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259068.458748: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s3 259068.458765: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s2 259068.458767: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s3 259068.458768: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259068.458779: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259068.458780: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] d..2 259068.458795: mmc_exit_request <-free_request_size
         mmcqd/0-339   [003] ...1 259068.458798: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.458799: mmc_release_host <-mmc_put_card
          iozone-3754  [000] ...1 259068.458866: mmc_init_request <-alloc_request_size
          iozone-3754  [000] d..2 259068.458882: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [003] d..2 259068.458891: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [003] d..2 259068.458893: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [003] ...1 259068.458894: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259068.458895: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.458898: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.458899: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259068.458900: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259068.458901: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259068.458902: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259068.458903: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259068.458904: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259068.458905: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259068.458909: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4bd40]: cmd_opcode=25 cmd_arg=0xebc cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [003] d..1 259068.458919: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259068.458922: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259068.458925: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259068.458926: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [003] d..1 259068.458927: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [003] d..1 259068.458928: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [003] d..1 259068.458930: bcm2835_sdhost_send_command: write:SDARG:00000ebc
         mmcqd/0-339   [003] d..1 259068.458931: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259068.458934: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259068.458935: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [003] d..1 259068.458937: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259068.458940: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259068.458941: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.458942: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [000] d.s2 259068.460857: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259068.460859: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259068.460860: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [000] d.s2 259068.460862: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [000] d.s2 259068.460864: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259068.460866: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259068.460867: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [000] d.s2 259068.460868: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [002] d.h2 259068.462437: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [002] d.h2 259068.462439: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259068.462441: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [002] d.h2 259068.462442: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [002] d.h2 259068.462444: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [002] ..s2 259068.462448: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [002] ..s1 259068.462449: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4bd40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [002] ..s2 259068.462451: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259068.462462: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259068.462463: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259068.462464: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259068.462465: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259068.462466: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259068.462467: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259068.462469: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259068.462471: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259068.462473: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [002] d..1 259068.462475: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259068.462476: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259068.462477: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.462479: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.462480: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259068.462481: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259068.462482: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259068.462488: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s1 259068.462494: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s. 259068.462495: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s1 259068.462497: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259068.462508: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259068.462509: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] d..2 259068.462522: mmc_exit_request <-free_request_size
         mmcqd/0-339   [003] ...1 259068.462524: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.462525: mmc_release_host <-mmc_put_card
          iozone-3754  [000] ...1 259068.462574: mmc_init_request <-alloc_request_size
          iozone-3754  [000] d..2 259068.462582: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [003] d..2 259068.462591: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [003] d..2 259068.462592: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [003] ...1 259068.462593: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259068.462594: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.462596: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259068.462597: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259068.462598: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259068.462599: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259068.462600: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259068.462601: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259068.462602: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259068.462604: mmc_retune <-__mmc_start_request
