# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3745  [002] .... 259067.570886: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
          <idle>-0     [002] ..s2 259067.884930: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259067.884939: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259067.884940: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259067.884941: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259067.884942: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259067.884942: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259067.884944: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259067.884946: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259067.884948: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259067.884950: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [002] d..1 259067.884952: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259067.884953: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259067.884954: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259067.884956: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259067.884957: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259067.884959: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259067.884960: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259067.884966: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s1 259067.884973: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s. 259067.884975: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s1 259067.884977: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259067.884986: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259067.884987: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] d..2 259067.885004: mmc_exit_request <-free_request_size
         mmcqd/0-339   [003] ...1 259067.885006: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259067.885006: mmc_release_host <-mmc_put_card
          iozone-3746  [002] ...1 259067.885050: mmc_init_request <-alloc_request_size
          iozone-3746  [002] d..2 259067.885057: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [003] d..2 259067.885066: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [003] d..2 259067.885067: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [003] ...1 259067.885069: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259067.885069: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259067.885072: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259067.885073: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259067.885074: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259067.885075: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259067.885076: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259067.885077: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259067.885078: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259067.885080: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259067.885081: mmc_request_start: mmc0: start struct mmc_request[ffffffc030315540]: cmd_opcode=25 cmd_arg=0xe64 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [003] d..1 259067.885094: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259067.885096: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259067.885099: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259067.885100: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [003] d..1 259067.885101: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [003] d..1 259067.885102: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [003] d..1 259067.885103: bcm2835_sdhost_send_command: write:SDARG:00000e64
         mmcqd/0-339   [003] d..1 259067.885105: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259067.885107: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259067.885108: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259067.885109: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [003] d..1 259067.885111: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259067.885113: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259067.885114: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259067.885115: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259067.885839: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.885841: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.885842: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259067.885844: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259067.885848: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.885850: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.885851: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259067.885853: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [001] d.h2 259067.887085: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259067.887087: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259067.887089: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259067.887090: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259067.887092: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259067.887095: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259067.887097: mmc_request_done: mmc0: end struct mmc_request[ffffffc030315540]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259067.887099: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259067.887109: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259067.887111: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259067.887112: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259067.887112: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259067.887113: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259067.887115: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259067.887116: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259067.887118: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259067.887120: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259067.887122: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259067.887123: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259067.887125: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259067.887126: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259067.887127: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259067.887129: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259067.887130: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259067.887135: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259067.887142: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259067.887143: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259067.887145: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259067.887153: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259067.887154: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259067.887167: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259067.887169: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259067.887170: mmc_release_host <-mmc_put_card
          iozone-3746  [003] ...1 259067.887233: mmc_init_request <-alloc_request_size
          iozone-3746  [003] d..2 259067.887240: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259067.887248: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259067.887249: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259067.887251: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259067.887252: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259067.887254: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259067.887255: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259067.887256: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259067.887257: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259067.887259: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259067.887260: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259067.887261: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259067.887262: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259067.887264: mmc_request_start: mmc0: start struct mmc_request[ffffffc03729e140]: cmd_opcode=25 cmd_arg=0xe6c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259067.887274: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259067.887276: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259067.887278: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259067.887280: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259067.887281: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259067.887282: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259067.887283: bcm2835_sdhost_send_command: write:SDARG:00000e6c
         mmcqd/0-339   [002] d..1 259067.887284: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259067.887287: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259067.887288: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259067.887289: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259067.887290: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259067.887293: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259067.887294: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259067.887295: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259067.888096: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.888098: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.888099: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259067.888101: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259067.888103: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.888105: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.888106: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259067.888107: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [000] d.h2 259067.889224: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [000] d.h2 259067.889226: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259067.889228: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [000] d.h2 259067.889230: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [000] d.h2 259067.889232: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [000] ..s2 259067.889235: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [000] ..s1 259067.889237: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729e140]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [000] ..s2 259067.889238: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259067.889249: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259067.889251: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [000] ...1 259067.889251: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [000] ...1 259067.889252: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [000] ...1 259067.889253: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259067.889255: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259067.889256: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [000] d..1 259067.889258: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259067.889260: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [000] d..1 259067.889262: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259067.889263: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [000] d..1 259067.889264: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259067.889266: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259067.889267: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259067.889268: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259067.889269: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259067.889275: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/0-7     [000] ..s1 259067.889282: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/0-7     [000] ..s. 259067.889284: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/0-7     [000] ..s1 259067.889286: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259067.889295: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [001] ...1 259067.889296: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [001] d..2 259067.889309: mmc_exit_request <-free_request_size
         mmcqd/0-339   [001] ...1 259067.889311: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259067.889312: mmc_release_host <-mmc_put_card
          iozone-3746  [003] ...1 259067.889361: mmc_init_request <-alloc_request_size
          iozone-3746  [003] d..2 259067.889368: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259067.889377: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259067.889378: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259067.889379: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259067.889380: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259067.889383: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259067.889383: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259067.889385: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259067.889386: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259067.889387: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259067.889388: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259067.889389: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259067.889390: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259067.889392: mmc_request_start: mmc0: start struct mmc_request[ffffffc03729e940]: cmd_opcode=25 cmd_arg=0xe74 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259067.889402: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259067.889404: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259067.889406: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259067.889408: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [001] d..1 259067.889409: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259067.889410: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [001] d..1 259067.889411: bcm2835_sdhost_send_command: write:SDARG:00000e74
         mmcqd/0-339   [001] d..1 259067.889412: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259067.889415: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259067.889416: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259067.889417: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259067.889420: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259067.889421: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259067.889422: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259067.890292: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.890293: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.890295: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259067.890297: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259067.890299: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259067.890300: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259067.890301: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259067.890303: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [003] d.h2 259067.891348: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [003] d.h2 259067.891350: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 259067.891352: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [003] d.h2 259067.891353: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [003] d.h2 259067.891355: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 259067.891358: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 259067.891360: mmc_request_done: mmc0: end struct mmc_request[ffffffc03729e940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 259067.891362: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259067.891371: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259067.891372: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259067.891373: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259067.891374: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259067.891375: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259067.891377: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259067.891379: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259067.891382: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259067.891384: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259067.891387: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259067.891388: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259067.891389: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259067.891391: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
