# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3778  [002] .... 259069.918022: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
          <idle>-0     [003] ..s2 259070.218348: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259070.218361: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259070.218362: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259070.218363: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259070.218364: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259070.218364: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259070.218366: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259070.218367: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259070.218369: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259070.218372: bcm2835_sdhost_send_command: read:SDCMD:00000098
         mmcqd/0-339   [003] d..1 259070.218374: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259070.218375: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259070.218376: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.218377: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.218379: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.218380: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259070.218381: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259070.218387: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 259070.218396: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 259070.218397: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 259070.218399: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259070.218409: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 259070.218410: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [000] d..2 259070.218426: mmc_exit_request <-free_request_size
         mmcqd/0-339   [000] ...1 259070.218429: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259070.218430: mmc_release_host <-mmc_put_card
          iozone-3779  [001] ...1 259070.219335: mmc_init_request <-alloc_request_size
          iozone-3779  [001] d..2 259070.219354: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [000] d..2 259070.219370: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [000] d..2 259070.219372: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [000] ...1 259070.219374: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259070.219375: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259070.219380: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259070.219382: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259070.219383: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259070.219385: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259070.219387: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259070.219389: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259070.219390: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259070.219394: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259070.219398: mmc_request_start: mmc0: start struct mmc_request[ffffffc0301a4d40]: cmd_opcode=25 cmd_arg=0x1024 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [000] d..1 259070.219417: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259070.219421: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259070.219424: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259070.219425: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [000] d..1 259070.219426: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [000] d..1 259070.219428: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [000] d..1 259070.219429: bcm2835_sdhost_send_command: write:SDARG:00001024
         mmcqd/0-339   [000] d..1 259070.219430: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259070.219434: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [000] d..1 259070.219435: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259070.219439: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259070.219440: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259070.219440: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [001] d.s2 259070.220172: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259070.220174: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259070.220176: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [001] d.s2 259070.220179: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [001] d.s2 259070.220182: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259070.220184: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259070.220185: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [001] d.s2 259070.220187: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [000] d.h2 259070.221421: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [000] d.h2 259070.221423: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259070.221425: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [000] d.h2 259070.221426: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [000] d.h2 259070.221429: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [000] ..s2 259070.221433: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [000] ..s1 259070.221436: mmc_request_done: mmc0: end struct mmc_request[ffffffc0301a4d40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [000] ..s2 259070.221438: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259070.221450: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259070.221452: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [000] ...1 259070.221453: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [000] ...1 259070.221455: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [000] ...1 259070.221456: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259070.221457: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259070.221459: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [000] d..1 259070.221461: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259070.221463: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [000] d..1 259070.221465: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259070.221466: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [000] d..1 259070.221467: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.221469: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.221470: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.221471: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259070.221473: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259070.221479: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/0-7     [000] ..s1 259070.221488: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/0-7     [000] ..s. 259070.221490: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/0-7     [000] ..s1 259070.221492: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259070.221508: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [001] ...1 259070.221510: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [001] d..2 259070.221541: mmc_exit_request <-free_request_size
         mmcqd/0-339   [001] ...1 259070.221546: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.221547: mmc_release_host <-mmc_put_card
          iozone-3779  [002] ...1 259070.221638: mmc_init_request <-alloc_request_size
          iozone-3779  [002] d..2 259070.221652: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259070.221660: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259070.221661: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259070.221663: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259070.221664: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.221667: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.221668: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259070.221670: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259070.221671: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259070.221672: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259070.221673: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259070.221674: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259070.221676: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259070.221678: mmc_request_start: mmc0: start struct mmc_request[ffffffc030317d40]: cmd_opcode=25 cmd_arg=0x102c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259070.221689: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259070.221691: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259070.221693: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259070.221695: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [001] d..1 259070.221696: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259070.221697: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [001] d..1 259070.221698: bcm2835_sdhost_send_command: write:SDARG:0000102c
         mmcqd/0-339   [001] d..1 259070.221700: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259070.221702: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259070.221703: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259070.221705: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259070.221709: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259070.221710: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.221710: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259070.222512: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259070.222514: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259070.222516: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259070.222518: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259070.222520: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259070.222521: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259070.222523: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259070.222524: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [000] d.h2 259070.223683: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [000] d.h2 259070.223685: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259070.223687: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [000] d.h2 259070.223688: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [000] d.h2 259070.223690: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [000] ..s2 259070.223693: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [000] ..s1 259070.223698: mmc_request_done: mmc0: end struct mmc_request[ffffffc030317d40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [000] ..s2 259070.223699: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259070.223711: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259070.223712: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [000] ...1 259070.223713: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [000] ...1 259070.223714: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [000] ...1 259070.223714: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259070.223716: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259070.223717: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [000] d..1 259070.223719: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259070.223721: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [000] d..1 259070.223723: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259070.223724: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [000] d..1 259070.223726: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.223727: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.223728: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259070.223730: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259070.223731: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259070.223735: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/0-7     [000] ..s1 259070.223741: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/0-7     [000] ..s. 259070.223744: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/0-7     [000] ..s1 259070.223745: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259070.223768: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [001] ...1 259070.223769: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [001] d..2 259070.223782: mmc_exit_request <-free_request_size
         mmcqd/0-339   [001] ...1 259070.223785: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.223786: mmc_release_host <-mmc_put_card
          iozone-3779  [002] ...1 259070.223840: mmc_init_request <-alloc_request_size
          iozone-3779  [002] d..2 259070.223847: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259070.223855: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259070.223855: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259070.223857: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259070.223858: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.223862: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.223863: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259070.223864: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259070.223865: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259070.223867: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259070.223868: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259070.223869: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259070.223871: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259070.223873: mmc_request_start: mmc0: start struct mmc_request[ffffffc030316540]: cmd_opcode=25 cmd_arg=0x1034 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259070.223886: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259070.223888: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259070.223890: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259070.223891: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [001] d..1 259070.223892: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259070.223893: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [001] d..1 259070.223895: bcm2835_sdhost_send_command: write:SDARG:00001034
         mmcqd/0-339   [001] d..1 259070.223896: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259070.223898: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259070.223899: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259070.223901: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259070.223904: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259070.223904: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259070.223905: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259070.224781: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259070.224783: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259070.224784: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259070.224786: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259070.224788: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259070.224790: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259070.224791: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259070.224792: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [003] d.h2 259070.225841: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [003] d.h2 259070.225843: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 259070.225846: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [003] d.h2 259070.225847: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [003] d.h2 259070.225850: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 259070.225853: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 259070.225855: mmc_request_done: mmc0: end struct mmc_request[ffffffc030316540]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 259070.225857: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259070.225869: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259070.225871: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259070.225871: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259070.225872: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259070.225873: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259070.225874: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259070.225876: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259070.225878: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259070.225880: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259070.225882: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259070.225884: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259070.225885: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.225886: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.225888: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259070.225889: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259070.225890: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
