# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3810  [002] .... 259072.195283: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
         mmcqd/0-339   [000] d..1 259072.506677: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259072.506679: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [000] d..1 259072.506681: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259072.506683: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [000] d..1 259072.506684: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.506685: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.506687: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.506688: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259072.506689: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259072.506696: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/0-7     [000] ..s1 259072.506707: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/0-7     [000] ..s. 259072.506708: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/0-7     [000] ..s1 259072.506710: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259072.506723: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [001] ...1 259072.506725: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [001] d..2 259072.506748: mmc_exit_request <-free_request_size
         mmcqd/0-339   [001] ...1 259072.506774: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.506775: mmc_release_host <-mmc_put_card
          iozone-3811  [000] ...1 259072.506846: mmc_init_request <-alloc_request_size
          iozone-3811  [000] d..2 259072.506858: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259072.506868: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259072.506869: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259072.506870: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259072.506871: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.506874: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.506875: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259072.506876: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259072.506877: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259072.506878: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259072.506879: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259072.506880: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259072.506882: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259072.506884: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b48940]: cmd_opcode=25 cmd_arg=0x122c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259072.506895: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259072.506898: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259072.506900: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259072.506901: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [001] d..1 259072.506902: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259072.506903: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [001] d..1 259072.506905: bcm2835_sdhost_send_command: write:SDARG:0000122c
         mmcqd/0-339   [001] d..1 259072.506906: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259072.506909: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259072.506910: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259072.506912: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259072.506915: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259072.506915: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.506916: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [001] d.s2 259072.507718: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.507720: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.507721: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [001] d.s2 259072.507723: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [001] d.s2 259072.507725: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.507727: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.507728: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [001] d.s2 259072.507729: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [000] d.h2 259072.508896: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [000] d.h2 259072.508898: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259072.508900: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [000] d.h2 259072.508902: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [000] d.h2 259072.508904: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [000] ..s2 259072.508907: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [000] ..s1 259072.508909: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b48940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [000] ..s2 259072.508911: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259072.508919: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259072.508920: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [000] ...1 259072.508921: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [000] ...1 259072.508922: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [000] ...1 259072.508923: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259072.508924: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259072.508926: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [000] d..1 259072.508928: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259072.508930: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [000] d..1 259072.508932: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259072.508933: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [000] d..1 259072.508934: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.508936: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.508937: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [000] d..1 259072.508939: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259072.508942: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259072.508948: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/0-7     [000] ..s1 259072.508955: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/0-7     [000] ..s. 259072.508957: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/0-7     [000] ..s1 259072.508958: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259072.508968: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [001] ...1 259072.508969: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [001] d..2 259072.508981: mmc_exit_request <-free_request_size
         mmcqd/0-339   [001] ...1 259072.508983: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.508984: mmc_release_host <-mmc_put_card
          iozone-3811  [000] ...1 259072.509036: mmc_init_request <-alloc_request_size
          iozone-3811  [000] d..2 259072.509044: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259072.509053: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259072.509054: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259072.509055: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259072.509056: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.509059: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.509060: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259072.509061: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259072.509062: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259072.509063: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259072.509065: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259072.509066: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259072.509067: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259072.509069: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4bd40]: cmd_opcode=25 cmd_arg=0x1234 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259072.509081: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259072.509084: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259072.509086: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259072.509087: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [001] d..1 259072.509088: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259072.509089: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [001] d..1 259072.509090: bcm2835_sdhost_send_command: write:SDARG:00001234
         mmcqd/0-339   [001] d..1 259072.509092: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259072.509095: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [001] d..1 259072.509096: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [001] d..1 259072.509097: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259072.509100: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259072.509101: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259072.509101: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [001] d.s2 259072.509978: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.509980: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.509981: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [001] d.s2 259072.509983: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [001] d.s2 259072.509985: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.509986: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.509988: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [001] d.s2 259072.509989: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [003] d.h2 259072.511032: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [003] d.h2 259072.511034: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 259072.511036: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [003] d.h2 259072.511037: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [003] d.h2 259072.511040: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 259072.511044: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 259072.511046: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4bd40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 259072.511048: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259072.511060: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259072.511061: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259072.511062: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259072.511063: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259072.511063: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259072.511065: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259072.511067: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259072.511069: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259072.511070: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259072.511072: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259072.511074: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259072.511075: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.511076: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.511077: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.511079: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259072.511080: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259072.511086: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 259072.511094: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 259072.511096: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 259072.511097: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259072.511106: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 259072.511107: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [000] d..2 259072.511128: mmc_exit_request <-free_request_size
         mmcqd/0-339   [000] ...1 259072.511130: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259072.511131: mmc_release_host <-mmc_put_card
          iozone-3811  [001] ...1 259072.511197: mmc_init_request <-alloc_request_size
          iozone-3811  [001] d..2 259072.511205: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [000] d..2 259072.511213: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [000] d..2 259072.511214: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [000] ...1 259072.511215: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259072.511216: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259072.511219: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259072.511219: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259072.511221: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259072.511222: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 259072.511223: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 259072.511224: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259072.511225: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259072.511226: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259072.511228: mmc_request_start: mmc0: start struct mmc_request[ffffffc0301a5540]: cmd_opcode=25 cmd_arg=0x123c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [000] d..1 259072.511241: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259072.511243: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259072.511246: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259072.511247: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [000] d..1 259072.511248: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [000] d..1 259072.511249: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [000] d..1 259072.511250: bcm2835_sdhost_send_command: write:SDARG:0000123c
         mmcqd/0-339   [000] d..1 259072.511252: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259072.511254: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [000] d..1 259072.511255: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [000] d..1 259072.511257: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 259072.511259: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 259072.511260: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 259072.511261: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [001] d.s2 259072.513220: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.513222: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.513223: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [001] d.s2 259072.513225: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [001] d.s2 259072.513227: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [001] d.s2 259072.513229: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [001] d.s2 259072.513230: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [001] d.s2 259072.513231: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [003] d.h2 259072.514840: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [003] d.h2 259072.514841: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 259072.514843: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [003] d.h2 259072.514845: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [003] d.h2 259072.514847: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 259072.514850: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 259072.514852: mmc_request_done: mmc0: end struct mmc_request[ffffffc0301a5540]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 259072.514854: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259072.514865: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259072.514866: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259072.514867: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259072.514868: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259072.514869: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259072.514870: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259072.514872: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259072.514874: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259072.514876: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259072.514878: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259072.514879: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259072.514880: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.514882: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.514883: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259072.514884: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259072.514886: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259072.514890: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 259072.514896: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 259072.514898: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 259072.514899: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259072.514907: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 259072.514908: mmc_retune_release <-mmc_start_areq
