# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3794  [001] .... 259071.070966: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
         mmcqd/0-339   [002] ...1 259071.379529: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.379530: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.379531: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.379532: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259071.379533: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259071.379534: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259071.379536: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4a940]: cmd_opcode=25 cmd_arg=0x113c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259071.379547: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259071.379549: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259071.379551: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259071.379552: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259071.379554: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259071.379555: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259071.379556: bcm2835_sdhost_send_command: write:SDARG:0000113c
         mmcqd/0-339   [002] d..1 259071.379558: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.379560: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.379561: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259071.379562: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259071.379565: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.379566: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.379567: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [000] d.s2 259071.381525: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259071.381528: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259071.381529: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [000] d.s2 259071.381531: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [000] d.s2 259071.381533: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259071.381535: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259071.381536: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [000] d.s2 259071.381537: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [001] d.h2 259071.383108: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259071.383109: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259071.383111: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259071.383112: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259071.383115: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259071.383118: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259071.383120: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4a940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259071.383122: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259071.383133: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259071.383135: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259071.383135: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259071.383136: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259071.383137: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259071.383138: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259071.383140: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259071.383142: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259071.383144: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259071.383146: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259071.383147: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259071.383149: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.383150: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.383151: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.383152: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259071.383154: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259071.383158: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259071.383164: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259071.383166: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259071.383167: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259071.383177: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259071.383178: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259071.383191: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259071.383193: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.383193: mmc_release_host <-mmc_put_card
          iozone-3795  [000] ...1 259071.383241: mmc_init_request <-alloc_request_size
          iozone-3795  [000] d..2 259071.383250: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259071.383259: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259071.383260: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259071.383261: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.383262: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.383265: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.383266: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.383267: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.383268: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.383269: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.383270: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259071.383271: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259071.383273: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259071.383274: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4b940]: cmd_opcode=25 cmd_arg=0x1144 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259071.383284: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259071.383286: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259071.383288: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259071.383290: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259071.383291: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259071.383292: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259071.383293: bcm2835_sdhost_send_command: write:SDARG:00001144
         mmcqd/0-339   [002] d..1 259071.383294: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.383297: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.383298: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259071.383299: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259071.383302: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.383303: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.383304: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [003] d.s2 259071.383732: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [003] d.s2 259071.383734: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [003] d.s2 259071.383735: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [003] d.s2 259071.383737: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [003] d.s2 259071.383739: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [003] d.s2 259071.383741: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [003] d.s2 259071.383742: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [003] d.s2 259071.383743: bcm2835_sdhost_send_command: write:SDCMD:0000880c
 brcmf_wdog/mmc1-201   [000] ...1 259071.383778: mmc_io_rw_direct <-sdio_writeb
 brcmf_wdog/mmc1-201   [000] ...1 259071.383780: mmc_io_rw_direct_host <-mmc_io_rw_direct
 brcmf_wdog/mmc1-201   [000] ...1 259071.383781: mmc_wait_for_cmd <-mmc_io_rw_direct_host
 brcmf_wdog/mmc1-201   [000] ...1 259071.383782: mmc_wait_for_req <-mmc_wait_for_cmd
 brcmf_wdog/mmc1-201   [000] ...1 259071.383783: mmc_start_request <-mmc_wait_for_req
 brcmf_wdog/mmc1-201   [000] ...1 259071.383784: mmc_retune_hold <-mmc_start_request
 brcmf_wdog/mmc1-201   [000] ...1 259071.383785: mmc_retune <-__mmc_start_request
 brcmf_wdog/mmc1-201   [000] ...1 259071.383796: mmc_wait_for_req_done <-mmc_wait_for_req
          <idle>-0     [001] ..s2 259071.383806: mmc_request_done <-bcm2835_mmc_tasklet_finish
          <idle>-0     [001] ..s2 259071.383808: mmc_wait_done <-mmc_request_done
 brcmf_wdog/mmc1-201   [001] ...1 259071.383818: mmc_retune_release <-mmc_wait_for_req_done
 brcmf_wdog/mmc1-201   [001] ...1 259071.383820: mmc_release_host <-sdio_release_host
          <idle>-0     [001] d.h2 259071.385237: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259071.385239: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259071.385241: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259071.385242: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259071.385244: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259071.385247: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259071.385249: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4b940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259071.385251: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259071.385261: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259071.385262: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259071.385263: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259071.385264: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259071.385265: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259071.385266: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259071.385268: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259071.385270: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259071.385272: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259071.385274: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259071.385275: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259071.385276: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.385278: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.385279: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.385280: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259071.385281: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259071.385286: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259071.385292: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259071.385294: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259071.385296: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259071.385305: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259071.385306: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259071.385319: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259071.385321: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.385321: mmc_release_host <-mmc_put_card
          iozone-3795  [000] ...1 259071.385370: mmc_init_request <-alloc_request_size
          iozone-3795  [000] d..2 259071.385379: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259071.385388: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259071.385388: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259071.385390: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.385390: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.385393: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.385394: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.385395: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.385396: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.385397: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.385398: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259071.385399: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259071.385401: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259071.385402: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b49940]: cmd_opcode=25 cmd_arg=0x114c cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x8 sbc_flags=0x15 sbc_retires=0 blocks=8 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [002] d..1 259071.385412: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259071.385414: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259071.385416: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259071.385417: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [002] d..1 259071.385418: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [002] d..1 259071.385419: bcm2835_sdhost_send_command: write:SDHBLC:00000008
         mmcqd/0-339   [002] d..1 259071.385420: bcm2835_sdhost_send_command: write:SDARG:0000114c
         mmcqd/0-339   [002] d..1 259071.385422: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.385424: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [002] d..1 259071.385425: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [002] d..1 259071.385426: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259071.385429: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.385430: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.385431: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [000] d.s2 259071.385910: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259071.385912: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259071.385914: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [000] d.s2 259071.385916: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [000] d.s2 259071.385917: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [000] d.s2 259071.385919: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [000] d.s2 259071.385920: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [000] d.s2 259071.385921: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [001] d.h2 259071.387385: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [001] d.h2 259071.387387: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [001] d.h2 259071.387389: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [001] d.h2 259071.387390: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [001] d.h2 259071.387392: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [001] ..s2 259071.387395: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [001] ..s1 259071.387397: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b49940]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=4096 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [001] ..s2 259071.387399: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [001] ...1 259071.387410: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259071.387411: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [001] ...1 259071.387412: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [001] ...1 259071.387413: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [001] ...1 259071.387413: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259071.387415: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259071.387416: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [001] d..1 259071.387418: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259071.387420: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [001] d..1 259071.387422: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259071.387423: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [001] d..1 259071.387425: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.387426: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.387427: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [001] d..1 259071.387428: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259071.387430: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] ...1 259071.387434: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/1-15    [001] ..s1 259071.387440: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/1-15    [001] ..s. 259071.387441: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/1-15    [001] ..s1 259071.387443: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259071.387452: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [002] ...1 259071.387453: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [002] d..2 259071.387465: mmc_exit_request <-free_request_size
         mmcqd/0-339   [002] ...1 259071.387467: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.387468: mmc_release_host <-mmc_put_card
          iozone-3795  [000] ...1 259071.387517: mmc_init_request <-alloc_request_size
          iozone-3795  [000] d..2 259071.387524: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [002] d..2 259071.387533: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [002] d..2 259071.387534: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [002] ...1 259071.387536: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [002] ...1 259071.387537: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.387539: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [002] ...1 259071.387540: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.387541: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.387542: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [002] ...1 259071.387543: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [002] ...1 259071.387544: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259071.387545: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259071.387546: mmc_retune <-__mmc_start_request
